edge_config,mode,concept_category,cluster_id,cluster_rank,cluster_size,exemplar_name,top5_members
EDGE,unconstrained,design_rationale,6,8,82,Implement policy export controls on advanced AI chips,Implement policy export controls on advanced AI chips | Export control policies targeting AI chip supply chain to maintain advantage | Implement dynamic export controls and investment restrictions on AI chips | Restricting access to advanced AI accelerators through regulation | Compute governance via export controls and cloud-based licensing
EDGE,unconstrained,design_rationale,15,9,80,Regularize discriminator gradients to stabilize training,Regularize discriminator gradients to stabilize training | Modify architecture and training to control gradient norms under DP-SGD | Explanation regularization via gradient penalties guided by saliency maps | Introduce spectral normalization or dropout/weight-decay to discriminator training | Integrating per-gate layer normalization and adaptive gradient clipping inside LSTM cells
EDGE,unconstrained,design_rationale,1,10,73,Penalise shifts in attainable utility across random auxiliary goals to induce conservatism,Penalise shifts in attainable utility across random auxiliary goals to induce conservatism | Safe exploration constraints to limit risky action selection | Penalizing absolute change in auxiliary attainable utility in stepwise inaction baseline reduces unintended impact | maxmin policy maximizes worst-case reward to ensure safety | Selecting actions based on certified worst-case value estimates
EDGE,unconstrained,design_rationale,5,11,72,Transformers leverage self-attention to capture global context,Transformers leverage self-attention to capture global context | Transformer architectures capture long-range dependencies across modalities | replacing recurrence with self-attention to maintain context and parallelize training | Adopt transformer architecture for language understanding | Design neural architectures with explicit inductive biases informed by transformer successes
EDGE,unconstrained,design_rationale,12,12,71,Adopt hybrid human-AI collaboration to leverage complementary strengths,Adopt hybrid human-AI collaboration to leverage complementary strengths | Modular AI tool development strategy in interdisciplinary research | Adopt Level-1 generative AI assistance for researcher productivity | Hybrid machine-learning and neuroscience integration for AGI | Develop human-legible modular learning algorithm architecture
EDGE,unconstrained,design_rationale,16,13,68,Integrate system-level mechanisms alongside model robustness in ML deployments,Integrate system-level mechanisms alongside model robustness in ML deployments | Adoption of high-assurance software engineering practices for AI | Adoption of safety-engineering principles from high-stakes domains in AGI development | Proactive adversarial self-critique and external expert review in AI safety design | Embedding safety research into mainstream ML development
EDGE,unconstrained,design_rationale,19,14,68,Adopt pre-train then fine-tune paradigm for robustness and uncertainty tasks,Adopt pre-train then fine-tune paradigm for robustness and uncertainty tasks | Pre-finetuning with massive multi-task learning to refine representations | pre-train then short fine-tuning on target task to leverage robust features | Mixing pretraining data into fine-tuning to reduce performance regressions | Incorporate unsupervised pre-training before downstream tasks
EDGE,unconstrained,design_rationale,20,15,62,incorporating Bayesian uncertainty into model predictions to trigger safe fallback mechanisms,incorporating Bayesian uncertainty into model predictions to trigger safe fallback mechanisms | Integration of probabilistic models for calibrated decision-making in AI systems | Calibration-based estimation to align expert confidence with probabilities | Integrate calibration methods to produce reliable confidence estimates | Real-time Bayesian inference of model confidence to adapt human motion predictions
EDGE,unconstrained,design_rationale,34,16,60,Reduce model size and increase data volume for compute efficiency,Reduce model size and increase data volume for compute efficiency | Reduce model size and increase training data to achieve compute-optimal performance | Token-efficient model scaling for performance optimization | Reallocating compute budget from parameters to additional training data | Reallocate fixed compute budget towards data scaling in language model training
EDGE,unconstrained,design_rationale,4,17,59,Dynamic prompt example selection aligns LLM assumptions with environment affordances,Dynamic prompt example selection aligns LLM assumptions with environment affordances | Provide chain-of-thought demonstrations in prompts | Use HHH prompt to condition aligned behavior | Use chain-of-thought and least-to-most prompting to externalize reasoning | Prompt engineering to package follow-up question generation
EDGE,unconstrained,design_rationale,17,18,59,Use experience replay to decorrelate updates,Use experience replay to decorrelate updates | Integrate experience replay with deep Q-learning for data efficiency in Atari RL | Decoupling acting and learning via experience replay buffer | Replay memory decorrelation strategy for stabilizing deep Q-learning | Combine recurrent Q-learning with prioritized demonstration and agent pools
EDGE,unconstrained,design_rationale,32,19,54,Dual-objective unknown-aware training with synthesized outliers,Dual-objective unknown-aware training with synthesized outliers | Apply ensemble methods to approximate Bayes-optimal behavior in noisy settings | Use diffusion model reconstruction loss for improved OOD detection | Combine rejection and OOD scoring beyond MSP to improve safety | Iterative detection and separation of noisy samples to improve representation learning
EDGE,unconstrained,design_rationale,23,20,50,Couple motion-level goal inference with adaptive task-level re-planning,Couple motion-level goal inference with adaptive task-level re-planning | Plan robot trajectory by anticipating human best response to robot actions | End-to-end model-free shared autonomy mapping observations and user input to actions | Optimization of robot plans for maximal t-predictability with known goals | Alternating self-play optimization with participant behavior models
EDGE,unconstrained,design_rationale,33,21,49,Integrate AI-driven forecasting into strategic decision-making to raise cost estimates,Integrate AI-driven forecasting into strategic decision-making to raise cost estimates | Structured forecasting methodology for AI timelines | Combine human and AI forecasts to improve accuracy of strategic predictions | Meta-analytic aggregation of diverse prediction sources reduces bias in timeline forecasts | Apply structured probabilistic modeling and uncertainty quantification to AI timeline predictions
EDGE,unconstrained,design_rationale,8,22,43,Apply KL-penalized RLHF optimization,Apply KL-penalized RLHF optimization | Maintain KL regularization to preserve predictive conditional behavior | Optimizing representation and inverse model to minimize dynamics KL bound reduces policy sub-optimality in hierarchical RL | KL divergence penalty to preserve prior distribution during reward optimisation | Combine CVaR optimization with adversarial imitation to learn risk-averse policies
EDGE,unconstrained,design_rationale,0,23,41,iterative alignment fine-tuning to reduce harmful content,iterative alignment fine-tuning to reduce harmful content | Safety-aligned fine-tuning reduces unsafe behavior | Alignment-focused fine-tuning and selection to counter misaligned code generation | Fine-tuning LM on classifier-detected unsafe examples | Iterative language feedback finetuning to outer-align models
EDGE,unconstrained,design_rationale,11,24,38,Incorporate fairness auditing before deployment,Incorporate fairness auditing before deployment | Bias auditing and dataset balancing approaches | Employ dataset diversification and fairness constraints to reduce shortcut reliance | Retaining protected attributes for fairness auditing enables bias detection | Probabilistic fairness-enhancing data preprocessing strategy
EDGE,unconstrained,design_rationale,21,25,37,Formal verification of safety properties,Formal verification of safety properties | Differential dynamic logic-based safety verification for hybrid systems | Integrate formal validation via verification-driven model plausibility checks | Integrate formal property verification into hardware/software design lifecycle | Model-based design with early formal verification to catch errors
EDGE,unconstrained,implementation_mechanism,10,1,196,Funding fellowships and research centers for AI governance,Funding fellowships and research centers for AI governance | AI Risk for Computer Scientists and AI Summer Fellows workshops | Allocate grants to organizations like MIRI for AI alignment theory | MIRI Friendly AI research workshops | Funding fellowships and scalable research grants for AI governance field
EDGE,unconstrained,implementation_mechanism,14,2,134,projected gradient descent adversarial training pipeline,projected gradient descent adversarial training pipeline | Adversarial training with PGD and dynamic perturbations | projected gradient descent adversarial training regimen | projected gradient descent adversarial training under norm-bounded perturbations | Adversarial training with strong projected gradient attacks in fine-tuning
EDGE,unconstrained,implementation_mechanism,0,3,133,PPO fine-tuning against reward model with KL penalty,PPO fine-tuning against reward model with KL penalty | PPO with KL-divergence penalty between RL policy and supervised policy | β-scaled KL penalty added during RLHF optimisation | Trust Region Policy Optimization (KL-constrained policy update) | Reinforcement learning with KL regularization to optimize reward
EDGE,unconstrained,implementation_mechanism,18,4,126,reward modeling fine-tuning using human feedback,reward modeling fine-tuning using human feedback | Reinforcement learning from human feedback fine-tuning | Reinforcement learning from human feedback in policy fine-tuning | Human preference reward model training loop in RLHF setup | Reward modeling and RL from human feedback in LLMs
EDGE,unconstrained,implementation_mechanism,1,5,113,L2 weight decay throughout training in deep networks,L2 weight decay throughout training in deep networks | Apply weight decay regularization during training | L2 regularization on final layer weights enabling representer decomposition during training | Weight decay through L1/L2 regularization during training | Weight decay L2 regularization during SGD training
EDGE,unconstrained,implementation_mechanism,8,6,107,Democratic AI training pipeline with virtual human players and graph network mechanism designer,"Democratic AI training pipeline with virtual human players and graph network mechanism designer | Reinforcement learning–enhanced Monte Carlo Tree Search combining policy and value networks | AlphaGo architecture combining deep CNNs, supervised pre-training, reinforcement learning fine-tuning, and Monte Carlo tree search | Deep RL algorithms approximating optimal policies across network, cache, compute | Integrated tree search algorithm combining policy and value networks with Monte Carlo simulation in Go"
EDGE,unconstrained,implementation_mechanism,30,7,100,Increased oversight and transparency mechanisms in AI development,Increased oversight and transparency mechanisms in AI development | Governmental AI regulation and international treaties for AI oversight | Establish multi-stakeholder AI oversight frameworks with human-in-the-loop requirements | Ethics committees and internal audits within organizations | Code of conduct on responsible military AI adoption
EDGE,unconstrained,implementation_mechanism,25,8,99,Specification gaming evaluation benchmarks for reinforcement learning agents,Specification gaming evaluation benchmarks for reinforcement learning agents | Adversarial OOD evaluation benchmark suite | Adversarial evaluation pipelines for dangerous-domain prompts | Benchmarking on diverse adversarial example suites | ARC adversarial task suite and evaluation infrastructure
EDGE,unconstrained,implementation_mechanism,9,9,97,Export controls on advanced AI training hardware,Export controls on advanced AI training hardware | Export control regime on advanced AI semiconductor technology | Export controls on advanced AI chips | Export controls on advanced AI accelerators | Advanced chip export restrictions to China
EDGE,unconstrained,implementation_mechanism,35,10,95,Stacked convolutional layers with local receptive fields and shared weights,Stacked convolutional layers with local receptive fields and shared weights | Modality-specific lightweight feature networks with shared classifier | Convolutional neural networks for pixel-based value approximation | Deep convolutional network with shared parameters across Atari games | convolutional architectures with weight sharing and pooling
EDGE,unconstrained,implementation_mechanism,5,11,94,"Red-teaming, audits, interpretability research, incident databases in AI development","Red-teaming, audits, interpretability research, incident databases in AI development | external red teaming and quantitative evaluations | Independent red teaming and systematic attack simulation on AI designs | Field audits and disclosure processes for deployed generative models | Implement transparency mechanisms and adversarial robustness testing during system development"
EDGE,unconstrained,implementation_mechanism,13,12,93,Q-learning with ε-greedy exploration to learn optimal command sequences,Q-learning with ε-greedy exploration to learn optimal command sequences | SARSA TD update with immediate policy improvement | maintain separate online and target networks alternating roles | Q-learning update rule with off-policy characteristics | Q-learning update independent of executed actions
EDGE,unconstrained,implementation_mechanism,6,13,88,Auxiliary reward set estimation and penalty calculation during RL,Auxiliary reward set estimation and penalty calculation during RL | Inclusive reward learning algorithm with Bayesian inference over augmented choice set | Deep RLHF with uncertainty-based reward model sampling | future task reward with baseline policy algorithm | Gaussian Process-based active reward learning algorithm with REPS and acquisition functions
EDGE,unconstrained,implementation_mechanism,22,14,80,Synthetic prompt generation and in-context principle application for self-align fine-tuning,"Synthetic prompt generation and in-context principle application for self-align fine-tuning | 4600-word helpful honest harmless prompt prepended to model input | Smart GPT pipeline combining multiple outputs, reflection and resolver dialogue | HHH prompt plus supervised fine-tuning on dialogue pairs | Insertion of 4600-word multi-dialogue prompt as behavioral template"
EDGE,unconstrained,implementation_mechanism,20,15,64,Formal verification of logic-based AI components,Formal verification of logic-based AI components | Safety monitor synthesized from differential dynamic logic | Formal specification and model checking of AI controller software | Proof-based runtime monitor for obstacle avoidance controller | Formal verification and property-based testing of AI control code
EDGE,unconstrained,implementation_mechanism,11,16,63,Transformer multi-head self-attention with positional encoding,Transformer multi-head self-attention with positional encoding | Attention-based transformer encoding of tokenized inputs | Transformer architecture with multi-head self-attention in sequence transduction | Stacked multi-head self-attention transformer encoder-decoder layers | Self-attention with positional encoding in transformer architecture
EDGE,unconstrained,implementation_mechanism,2,17,63,Forecasting exercises with betting and accuracy scoring,Forecasting exercises with betting and accuracy scoring | Organization-wide prediction markets aggregating probabilities on technology timelines | Aggregation algorithms weighting forecaster track records | Prediction market platform with expert participants for AI governance questions | Prediction tournaments with scoring rules for AI milestones
EDGE,unconstrained,implementation_mechanism,15,18,51,Probabilistic graphical models with MCMC and variational inference,Probabilistic graphical models with MCMC and variational inference | Hidden Markov model inference over discrete β values | P Showing probability model over trajectories | Bayesian belief update of discretized b using observed human actions | MAP Bayesian inference with Boltzmann policy and MILP task re-planning
EDGE,unconstrained,implementation_mechanism,17,19,51,Chinchilla-style training with smaller model and larger dataset using same compute,Chinchilla-style training with smaller model and larger dataset using same compute | training 175B parameter autoregressive transformer on filtered Common Crawl | Training 70 B-parameter Chinchilla model on 4× data with same compute as 280 B Gopher | Transformer language model parameter scaling | Training smaller models with more data per Chinchilla guidelines
EDGE,unconstrained,implementation_mechanism,28,20,49,"Interpretability tools for large models (mechanistic analysis, XAI)","Interpretability tools for large models (mechanistic analysis, XAI) | Apply rule-based surrogate models and attribution methods | UI module providing global and local explanations with confidence scores | interpretable model architectures and feature-attribution methods in ML | Local model-agnostic explanation via LIME for post-hoc interpretability"
EDGE,unconstrained,implementation_mechanism,32,21,42,Deep learning anomaly detectors integrated with fail-safe triggers,Deep learning anomaly detectors integrated with fail-safe triggers | Classifier-based anomaly detection for OOD inputs | ensemble out-of-distribution detectors monitoring agent behavior | runtime anomaly detection algorithms with adaptive environment thresholds | neural binary analysis and anomaly-based intrusion detection
EDGE,unconstrained,implementation_mechanism,21,22,39,AugMix composition of simple transformations for data augmentation,AugMix composition of simple transformations for data augmentation | AugMix data preprocessing pipeline | Random geometric and photometric image transformations | Random crop + color distortion + Gaussian blur augmentation pipeline | Stronger data augmentation pipelines controlling mutual information
EDGE,unconstrained,implementation_mechanism,4,23,39,Supervised fine-tuning of language models on critique-writing task,Supervised fine-tuning of language models on critique-writing task | Supervised fine-tuning on AI-revised responses via constitutional rules | two-model self-critique fine-tuning loop guided by written constitution | Critique-based AI evaluator system in fine-tuning | RLHF or constitutional principles applied in fine-tuning
EDGE,unconstrained,implementation_mechanism,12,24,33,t-predictable task planner using branch-and-bound enumeration of low-cost remainders,t-predictable task planner using branch-and-bound enumeration of low-cost remainders | Rational metareasoning algorithms such as bounded-optimal search for computation-limited planning | Human microtask tree decomposition in factored cognition experiments | Greedy heuristic algorithms for grouping and bushy-tree scheduling | MonitorPlanOptimality algorithm combining heuristics and landmarks
EDGE,unconstrained,implementation_mechanism,19,25,32,Confidence-threshold reject option classifier,Confidence-threshold reject option classifier | Confidence-thresholded pseudo-label generation using preference predictor | Output rejection sampling using harm classifiers | Rejection sampling conditioned on classifier acceptance | rejection sampling filtering during decoding for constraint enforcement
EDGE,unconstrained,validation_evidence,1,1,146,Human-level performance on long-horizon tasks with ~100 demonstrations,Human-level performance on long-horizon tasks with ~100 demonstrations | DQN outperforming prior RL methods on six of seven Atari games | Atari imitation learning experiments achieving better-than-demonstrator performance | RAPL-A2C outperforming baseline in 25 of 33 Atari games and CoinRun generalisation | DQN human-level performance on 49 Atari 2600 games
EDGE,unconstrained,validation_evidence,9,2,116,MNIST and CIFAR10 adversarial accuracy improvements after PGD training,MNIST and CIFAR10 adversarial accuracy improvements after PGD training | robust accuracy increase on CIFAR10 under PGD attack | improved robustness metrics on ImageNet with large-scale adversarial training | adversarially trained classifiers achieve improved robustness on CIFAR-10 benchmarks | robust ImageNet classifiers with improved adversarial accuracy
EDGE,unconstrained,validation_evidence,2,3,114,RLHF improves helpfulness and reduces toxicity benchmarks,RLHF improves helpfulness and reduces toxicity benchmarks | Improved summarization performance with human feedback training | Human evaluation shows higher harmlessness and reduced evasiveness compared to RLHF baseline | Empirical success of RLHF turning ungovernable models into helpful assistants | Reduced toxicity and misinformation after RLHF in experiments
EDGE,unconstrained,validation_evidence,24,4,114,High engagement metrics from first Sydney AI Fellowship,"High engagement metrics from first Sydney AI Fellowship | Demonstrated skill gains among fellowship participants | FHI and CSER outreach success raised AI researcher awareness | High participation (40 in-person, 10 remote), 13 submissions, and increased AI safety interest among participants | Positive research progress among fellows"
EDGE,unconstrained,validation_evidence,33,5,109,ImageNet top-5 error reduced from 26% to 15% using deep CNNs,ImageNet top-5 error reduced from 26% to 15% using deep CNNs | 37.5 % top-1 and 17.0 % top-5 error on ILSVRC-2010 beating prior state-of-the-art | Modified architecture reduces ImageNet top-5 error from 18.2% to 16.5% | Stable sparse subnetworks converge with reduced parameters | Human-level accuracy on ImageNet classification
EDGE,unconstrained,validation_evidence,0,6,108,Case studies of public acceptance improvements with explainable AI,Case studies of public acceptance improvements with explainable AI | FDA clearance processes highlighting necessity of bias mitigation | Documented cases of AI optimizing AI-related processes from 2016-2022 | Community adoption of reproducibility checklists improved ML research reliability | multi-domain use case analysis showing burden of proof difficulties
EDGE,unconstrained,validation_evidence,18,7,101,Deep RL from Human Preferences benchmark improvements,Deep RL from Human Preferences benchmark improvements | Human-preference trained agent success in Atari tasks | Empirical performance improvements from reward modeling studies in DeepMind experiments | user preference comparison experiments showing improved alignment | Empirical performance of reward-modeling RLHF on complex tasks
EDGE,unconstrained,validation_evidence,17,8,95,Recent government AI governance actions indicating feasibility of regulation,Recent government AI governance actions indicating feasibility of regulation | Expert survey showing broad consensus on 49 of 50 AI safety proposals | Publication of CAC draft generative AI regulations | Successful pilot of AI Incident Database cataloging real-world AI harms | GovAI survey showing 98% agreement on risk assessments and red teaming
EDGE,unconstrained,validation_evidence,13,9,90,experiments showing vulnerability and robustness improvements,experiments showing vulnerability and robustness improvements | robustness benchmarks showing reduced error under perturbations | Adversarial training empirically reduces perturbation vulnerability | robustness research survey showing reduced error under adversarial input | Improved robustness against known attacks with minimal quality loss
EDGE,unconstrained,validation_evidence,16,10,85,experiment 4: effectiveness in unstructured environment,"experiment 4: effectiveness in unstructured environment | experiment 1: metacognitive feedback improves far-sighted planning | Human study shows experimental explanations increase intelligibility, mental model, trust compared to baselines | Personalised robot increased user performance and perceived intelligence | user study shows reduced interaction time and improved understanding with personalization"
EDGE,unconstrained,validation_evidence,5,11,83,Theoretical proof that conservative training lower-bounds true objective within T-step neighborhood,Theoretical proof that conservative training lower-bounds true objective within T-step neighborhood | convergence proofs for ε-greedy policy improvement | Proof of optimality of probabilistic reasoning and Dutch book arguments | Convergence proofs for hierarchical reinforcement learning | Formal proof of policy gradient theorem guaranteeing ascent to local optimum
EDGE,unconstrained,validation_evidence,4,12,82,Comprehensive comparative results across 9 benchmarks showing post-hoc methods efficacy,"Comprehensive comparative results across 9 benchmarks showing post-hoc methods efficacy | Mahalanobis method surpasses ODIN in OOD detection across datasets | Improved OOD detection metrics across CamVid OOD, StreetHazards, BDD Anomaly datasets | Empirical outperforming MSP on image OOD datasets | State-of-the-art OOD detection metrics on CIFAR-10/100, SVHN, Food-101"
EDGE,unconstrained,validation_evidence,12,13,80,Aliased gridworld experiment demonstrating stochastic policy superiority,Aliased gridworld experiment demonstrating stochastic policy superiority | AI Safety Gridworld experiments confirm incentive differences between algorithms | AI Safety Gridworld experiments showing side-effect reduction with AUP using random rewards | qualitative safety evaluation in safety gridworld test suite | gridworld experiments showing AUP agent improves delayed specification score
EDGE,unconstrained,validation_evidence,3,14,78,17x training speedup and 90% GPU utilization after pipeline refactor,17x training speedup and 90% GPU utilization after pipeline refactor | Compute increase 300k× and efficiency improvement 44× between 2012-2019 | Linear throughput scaling to 47 TF per GPU training 1T parameter model | Compute Trends Across Three Eras of ML demonstrates power-law compute scaling 1950-2022 | Runtime speedups ≥1000× when using dataset API
EDGE,unconstrained,validation_evidence,7,15,77,simulation and real robot experiments showing high performance with few expert queries,"simulation and real robot experiments showing high performance with few expert queries | Simulation and offline user studies show improved coordination and efficiency | Reduced failures and maintained performance in navigation, locomotion, manipulation benchmarks | Simulation results on peg insertion task showing higher success and fewer interventions | physical dVRK obstacle avoidance experiment shows 3x efficiency improvement"
EDGE,unconstrained,validation_evidence,25,16,71,Transformer models outperform prior architectures on language tasks,Transformer models outperform prior architectures on language tasks | Transformer outperforms RNNs on machine translation and classification | transformer achieves state-of-the-art perplexity on language modeling benchmarks (Vaswani et al 2017) | BLEU improvement and reduced training cost on WMT14 translation benchmarks | BLEU improvement of ~1 on WMT En→Fr after RL refinement
EDGE,unconstrained,validation_evidence,6,17,70,experimental results on early-exiting reducing average inference cost without accuracy loss,experimental results on early-exiting reducing average inference cost without accuracy loss | Empirical faster convergence with baseline in policy gradient | empirical studies show early stopping reduces overfitting | Reduced train-test error gap with regularized linear regression on example datasets | Improved OOD accuracy and faithful explanations across datasets with gradient constraints
EDGE,unconstrained,validation_evidence,27,18,66,Historical governance successes mitigating technology risks,Historical governance successes mitigating technology risks | Historical success of defense in depth in nuclear safety via PALs | Historical HRO success avoiding catastrophes | Historical near-miss incidents such as 1983 Petrov event | Historical high-stress system failures motivate robustness
EDGE,unconstrained,validation_evidence,22,19,63,GPT-3 few-shot results near state-of-the-art without fine-tuning,"GPT-3 few-shot results near state-of-the-art without fine-tuning | High benchmark accuracy of GPT-3 in zero/one/few-shot settings | GPT-4 achieving 86% MMLU score evidence | GPT-2 surpasses state-of-the-art on LAMBADA and Winograd benchmarks | GPT-3 X-Large achieves 43.9 % accuracy on MMLU benchmark, far below expert 89.8 %"
EDGE,unconstrained,validation_evidence,35,20,55,Aligned GPT-3 shows reduced harmful outputs and improved instruction adherence,Aligned GPT-3 shows reduced harmful outputs and improved instruction adherence | GPT-4 demonstrates robust helpful behaviour under normal prompting | RLHF improved helpfulness and harmlessness metrics in GPT-4 | ChatGPT and GPT-4 exhibit helpful human-aligned behavior | ChatGPT exhibits safer responses than pre-trained model
EDGE,unconstrained,validation_evidence,26,21,52,"Successful formal verification of safety-critical software (flight, rail, pacemaker etc.)","Successful formal verification of safety-critical software (flight, rail, pacemaker etc.) | High reliability records of verified autopilot software | Verified controller avoided collisions whereas unverified one collided in simulation | AiMotive evidence of remote testers predicting system failures | Aerospace software automatically generated and formally certified via proof-carrying approach"
EDGE,unconstrained,validation_evidence,19,22,47,Prediction markets beat ordinary teams by about 20%,Prediction markets beat ordinary teams by about 20% | Empirical superiority of superforecasters in long-term calibration | 2022 forecasting contest results showing capability progress faster than predicted | Prediction markets demonstrated forecasting accuracy in corporate and governmental settings | Empirical studies in other domains show models outperform experts
EDGE,unconstrained,validation_evidence,8,23,47,High accuracy and low recognition time across 15 domains with up to 80% incompleteness,High accuracy and low recognition time across 15 domains with up to 80% incompleteness | High label correctness (95.7%) across 133 LM-written evaluations | Survey experiment showing Framework C doubled consistent accurate classifications | Hybrid+Axes choice model matches neural network accuracy on Moral Machine dataset | Depth-2 evaluation achieved 0.91 precision and 0.69 accuracy (Table 2)
EDGE,unconstrained,validation_evidence,38,24,45,Few-shot classification accuracy improvements using MAML benchmarks,Few-shot classification accuracy improvements using MAML benchmarks | Simulation experiments demonstrate improved accuracy with local neighbour averaging | experimentally validated performance and attractor alignment | MAGICAL benchmark exposes failures of standard imitation learners | Iterated amplification performance parity on algorithmic tasks
EDGE,unconstrained,validation_evidence,14,25,44,Increased test case coverage and discovery of multiple harm categories in experiments,"Increased test case coverage and discovery of multiple harm categories in experiments | Stable Diffusion safety filter vulnerabilities uncovered by red teaming (Rando et al., 2022) | LM red teaming study exposing policy violations | Automated red teaming uncovered diverse harmful behaviors across categories | Research studies showing red teaming identifies unsafe behaviors in GPT-like models"
