edge_config,mode,node_type,hub_node_id,hub_name,hub_source_url,degree_structural,degree_sim_0.80,degree_sim_0.85,degree_sim_0.90,degree_sim_0.95,degree_total_0.80,n_sources_at_config_thr,sim_ratio_90_80,is_high_thr_hub
0.85,monotonic,risk,137002,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/fGfXrbtBJJasA2EKj/most-leading-ai-expe,1,1753,1199,540,32,1754,1196,0.308,True
0.85,monotonic,risk,123089,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/hCwDNq6sZofgSEN3s/ai-safety-7-months-o,4,1804,1194,548,31,1808,1191,0.304,True
0.85,monotonic,risk,129464,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/CrmE6T5A8JhkxnRzw/future-matters-8-bin,3,1762,1195,605,62,1765,1192,0.343,True
0.85,monotonic,risk,111032,existential catastrophe from misaligned superhuman AI systems,https://intelligence.org/2018/11/26/miris-2018-fundraiser/,1,1776,1196,512,13,1777,1192,0.288,True
0.85,monotonic,risk,14867,Existential catastrophe from misaligned superhuman AI,https://www.alignmentforum.org/posts/xbABZRxoSTAnsf8os/axrp-episode-10-ai-s-futu,3,1777,1194,478,13,1780,1191,0.269,True
0.85,monotonic,risk,213729,Existential catastrophe from misaligned AGI systems,https://www.youtube.com/watch?v=a2qTNuD1Sn8,3,1759,1188,524,35,1762,1186,0.298,True
0.85,monotonic,risk,30480,Catastrophic AI misalignment leading to human extinction,https://www.alignmentforum.org/posts/EaZghEwcCJRAuee66/my-thoughts-on-the-social,1,1854,1187,284,3,1855,1187,0.153,True
0.85,monotonic,risk,152731,existential catastrophe from misaligned AI systems,https://www.lesswrong.com/posts/iyKnennBbCvaWuKef/how-to-pursue-a-career-in-tech,1,1739,1176,520,23,1740,1174,0.299,True
0.85,monotonic,risk,129493,Existential catastrophe from advanced AI systems,https://forum.effectivealtruism.org/posts/AJwuMw7ddcKQNFLcR/20-concrete-projects,4,1727,1162,516,24,1731,1159,0.299,True
0.85,monotonic,intervention,24774,Conduct mechanistic interpretability audits before deployment,https://www.alignmentforum.org/posts/3us74zNBGgFJeAXTo/looking-for-an-alignment-,1,206,104,19,0,207,102,0.092,False
0.85,monotonic,intervention,171641,Conduct mechanistic interpretability audits pre-deployment to detect deception,https://www.lesswrong.com/posts/7gkXuHEm6CqEGT2mg/ai-safety-seems-hard-to-measur,1,206,86,20,1,207,84,0.097,False
0.85,monotonic,intervention,39580,Conduct mechanistic interpretability audits during pre-deployment testing,https://www.alignmentforum.org/posts/m5or8yzrw9GLavz9b/collection-of-arguments-t,1,185,85,12,0,186,83,0.065,False
0.85,monotonic,intervention,14999,Conduct mechanistic interpretability audits on frontier models during pre-deployment testing,https://www.alignmentforum.org/posts/DQ4y5tvotag5KPzcu/linkpost-interpretability,2,172,82,8,0,174,80,0.047,False
0.85,monotonic,intervention,148288,Fine-tune models using RLHF to align outputs with human preferences,https://forum.effectivealtruism.org/posts/CghaRkCDKYTbMhorc/the-importance-of-ai,1,187,73,16,0,188,71,0.086,False
0.85,monotonic,intervention,6134,Integrate mechanistic interpretability audits during pre-deployment,https://www.alignmentforum.org/posts/5rsa37pBjo4Cf9fkE/a-newcomer-s-guide-to-the,1,163,73,3,0,164,71,0.018,False
0.85,monotonic,intervention,42867,apply mechanistic interpretability audits before model deployment,https://www.alignmentforum.org/posts/oBFMbhQMt9HkmfF6d/why-deceptive-alignment-m,1,170,69,4,0,171,67,0.024,False
0.85,monotonic,intervention,14497,Conduct pre-deployment mechanistic interpretability audits to detect hidden malicious circuits,https://www.alignmentforum.org/posts/hPJMum5CNH5MKe27C/an-72-alignment-robustnes,1,160,69,14,0,161,67,0.087,False
0.85,monotonic,intervention,124796,Conduct mechanistic interpretability audits before deployment to detect deceptive circuits,https://forum.effectivealtruism.org/posts/e2upqGf6q4CiudLMu/ai-risk-intro-2-solv,3,164,66,14,1,167,64,0.085,False
0.85,monotonic,intervention,127671,Conduct mechanistic interpretability audits on frontier models before deployment,https://forum.effectivealtruism.org/posts/mBKLGm9GXzoet9Gaq/on-deepmind-and-tryi,1,156,66,9,0,157,64,0.058,False
0.85,monotonic,intervention,4484,Fine-tune models with reward modeling on human preference data during reinforcement learning phase,https://aisafety.info?state=6603,1,217,64,17,0,218,61,0.078,False
0.85,monotonic,intervention,136242,Fine-tune/RL train models with human preference reward learning signals,https://forum.effectivealtruism.org/posts/iDYt2e4skogJEn946/potential-risks-from,1,236,63,10,1,237,60,0.042,False
0.85,monotonic,intervention,6295,Fine-tune models using reward modeling for human preference alignment,https://www.alignmentforum.org/posts/PvA2gFMAaHCHfMXrw/agi-safety-from-first-pri,1,198,63,18,0,199,60,0.091,False
0.85,monotonic,intervention,1800,Fine-tune advanced AI models with RLHF to align objectives with human values,https://aisafety.info?state=6182,1,195,60,4,0,196,60,0.021,False
0.85,monotonic,intervention,216947,Fine-tune models with RLHF using pairwise human preference comparisons,https://www.youtube.com/watch?v=3fZvahTlPaQ,1,157,60,11,0,158,55,0.07,False
0.85,monotonic,intervention,158098,Perform pre-deployment mechanistic interpretability audits to detect deceptive objectives,https://www.lesswrong.com/posts/u256AQr2xiNAgPftG/deception-as-the-optimal-mesa-,1,158,59,7,0,159,58,0.044,False
0.85,monotonic,intervention,223827,Fine-tune RL agents using human preference-based reward models to align intent,https://www.youtube.com/watch?v=qh666c6j4mk,1,191,59,6,0,192,58,0.031,False
0.85,monotonic,intervention,222667,fine-tune models with RLHF to align behaviours with human preferences,https://www.youtube.com/watch?v=z6atNBhItBs,1,185,58,8,0,186,58,0.043,False
0.85,monotonic,intervention,188682,Conduct mechanistic interpretability audits during pre-deployment testing,https://www.lesswrong.com/posts/Hicfd4C5ffrtEaTbF/the-sharp-right-turn-sudden-de,1,154,57,8,0,155,56,0.052,False
0.85,monotonic,intervention,107298,Fine-tune models using deep RL from human preferences to align behavior with human values,https://intelligence.org/2018/05/31/may-2018-newsletter/,1,155,57,10,0,156,56,0.065,False
0.85,monotonic,problem_analysis,121696,Unaligned advanced AI systems causing existential risk,https://forum.effectivealtruism.org/posts/TQdNRM9gofsN9thYv/theory-waw-might-be-,2,1562,696,77,0,1564,696,0.049,True
0.85,monotonic,problem_analysis,4380,Misalignment between advanced AI systems and human values,https://aisafety.info?state=8W8D,2,536,194,46,0,538,193,0.086,False
0.85,monotonic,problem_analysis,170384,Misalignment between AI objectives and human values in advanced AI systems,https://www.lesswrong.com/posts/SWBRYeqTYDKJbbsfr/ted-talk-by-eliezer-yudkowsky-,2,406,178,50,6,408,177,0.123,True
0.85,monotonic,problem_analysis,47540,Instrumental convergence drives power-seeking behavior in advanced AI,https://www.alignmentforum.org/posts/bvdbx6tW9yxfxAJxe/catastrophic-risks-from-a,2,270,156,42,2,272,152,0.156,False
0.85,monotonic,problem_analysis,192842,Instrumental convergence in advanced AI agents,https://www.lesswrong.com/posts/menRJyuyc5yzGdTGf/the-genie-in-the-bottle-an-int,3,243,141,30,2,246,135,0.123,False
0.85,monotonic,problem_analysis,130281,Instrumental convergence tendencies in advanced AI agents,https://forum.effectivealtruism.org/posts/GRv3KB2nPFRREXb5o/reviews-of-is-power-,3,238,141,33,1,241,136,0.139,False
0.85,monotonic,problem_analysis,218400,Instrumental convergence power-seeking in advanced AI,https://www.youtube.com/watch?v=JQCIZW-hOX0,2,241,141,45,0,243,138,0.187,False
0.85,monotonic,problem_analysis,155744,Instrumental convergence tendencies in intelligent agents,https://www.lesswrong.com/posts/Lg4voqq4vTXiCJNQP/jan-kulveit-s-corrigibility-th,5,227,129,15,0,232,123,0.066,False
0.85,monotonic,problem_analysis,175520,Instrumental convergence driven power-seeking tendencies in advanced AI agents,https://www.lesswrong.com/posts/cERDWc78ZQdz7QYKD/linkpost-shorter-version-of-re,3,227,128,40,1,230,123,0.176,False
0.85,monotonic,problem_analysis,104812,Insufficient AI safety research capacity to address emerging alignment challenges,https://intelligence.org/2016/02/06/february-2016-newsletter/,2,259,127,42,1,261,126,0.162,False
0.85,monotonic,problem_analysis,196603,instrumental convergence toward power acquisition in advanced AI,https://www.lesswrong.com/posts/5hhjY4QQk59DEGWuc/if-you-wish-to-make-an-apple-p,3,251,126,16,0,254,124,0.064,False
0.85,monotonic,problem_analysis,27679,Insufficient skilled AI alignment research workforce,https://www.alignmentforum.org/posts/iR4kGzrWEJpXJ39ZB/seri-mats-program-winter-,3,234,125,47,1,237,125,0.201,False
0.85,monotonic,problem_analysis,201899,Instrumental convergence causing AI power-seeking in reward-maximizing agents,https://drive.google.com/file/d/1FHuZFwyHq8cBSLrNNMW0ln_vk3uzGe4F/view?usp=share,4,230,121,26,0,234,119,0.113,False
0.85,monotonic,problem_analysis,145935,Instrumental convergence leading to power-seeking behaviour in advanced agents,https://forum.effectivealtruism.org/posts/e55QpEExmtkRjw9CD/classifying-sources-,2,225,123,43,1,227,121,0.191,False
0.85,monotonic,problem_analysis,168338,Instrumental convergence towards power acquisition in goal-driven AI,https://www.lesswrong.com/posts/z6H46mAuKwvyykCKp/how-dangerous-is-human-level-a,2,242,122,29,0,244,121,0.12,False
0.85,monotonic,problem_analysis,170571,Insufficient talent pipeline for AI safety research,https://www.lesswrong.com/posts/7LEPbDM3mXZcgxe4u/next-steps-after-agisf-at-umic,5,209,118,34,3,214,117,0.163,False
0.85,monotonic,problem_analysis,134989,Power-seeking instrumental convergence in goal-directed AI,https://forum.effectivealtruism.org/posts/uWgQv2gigQvDhQum6/the-ai-guide-i-m-sen,3,209,118,29,0,212,117,0.139,False
0.85,monotonic,problem_analysis,6113,instrumental convergence drives resource acquisition in advanced AI,https://www.alignmentforum.org/posts/5rsa37pBjo4Cf9fkE/a-newcomer-s-guide-to-the,2,237,119,20,0,239,116,0.084,False
0.85,monotonic,problem_analysis,2501,Insufficient alignment research capacity in AI safety community,https://aisafety.info?state=85E0,4,225,115,33,0,229,113,0.147,False
0.85,monotonic,problem_analysis,169083,Insufficient AI alignment research capacity in AI safety community,https://www.lesswrong.com/posts/tqyg3DpoiE4DKyi4y/apply-for-mats-winter-2023-24,2,235,117,40,1,237,117,0.17,False
0.85,monotonic,theoretical_insight,218781,Instrumental convergence hypothesis in AI agents,https://www.youtube.com/watch?v=IStsoGiCp5g,2,233,113,15,0,235,109,0.064,False
0.85,monotonic,theoretical_insight,173037,Instrumental convergence in advanced AI agents,https://www.lesswrong.com/posts/FFA6b4NoxaWYcbcZH/out-of-the-box,2,223,110,6,0,225,108,0.027,False
0.85,monotonic,theoretical_insight,181798,Instrumental convergence to power seeking and self-improvement in advanced AI,https://www.lesswrong.com/posts/yv4xAnkEyWvpXNBte/paths-to-failure,2,225,107,11,0,227,106,0.049,False
0.85,monotonic,theoretical_insight,148616,Instrumental convergence drives goal-directed AI to seek power,https://forum.effectivealtruism.org/posts/BzyeByJcdBqiyjGaG/linkpost-shorter-ver,4,225,104,27,0,229,103,0.12,False
0.85,monotonic,theoretical_insight,136710,Convergent instrumental subgoals drive AI power-seeking behavior,https://forum.effectivealtruism.org/posts/LprnaEj3uhkmYtmat/disentangling-argume,2,239,106,4,0,241,103,0.017,False
0.85,monotonic,theoretical_insight,140290,Instrumental convergence driving self-preservation and resource acquisition,https://forum.effectivealtruism.org/posts/22xpqq5SBRGCtyXtz/public-explainer-on-,2,214,101,5,0,216,99,0.023,False
0.85,monotonic,theoretical_insight,138601,Instrumental convergence leads to power-seeking behavior,https://forum.effectivealtruism.org/posts/6WvnfKvF2i6mqp3za/an-overview-of-catas,3,159,86,21,0,162,85,0.132,False
0.85,monotonic,theoretical_insight,1538,Instrumental convergence induces influence seeking in advanced AI,https://aisafety.info?state=89ZQ,5,165,79,11,0,170,78,0.067,False
0.85,monotonic,theoretical_insight,152230,Instrumental convergence in goal-directed AI agents,https://www.lesswrong.com/posts/z4CQkp9gJ9MxYnCcd/crosspost-a-recent-write-up-of,1,181,80,6,0,182,78,0.033,False
0.85,monotonic,theoretical_insight,123267,Instrumental convergence of power acquisition for diverse goals in AI agents,https://forum.effectivealtruism.org/posts/CfFpEoibJTrTmiWtF/ai-safety-newsletter,2,183,78,18,0,185,76,0.098,False
0.85,monotonic,theoretical_insight,32529,instrumental convergence drives resource acquisition in agents,https://www.alignmentforum.org/posts/JbcWQCxKWn3y49bNB/disentangling-arguments-f,4,196,76,7,0,200,75,0.036,False
0.85,monotonic,theoretical_insight,175897,Instrumental convergence thesis predicting power-seeking tendencies in goal-directed agents,https://www.lesswrong.com/posts/qRSgHLb8yLXzDg4nf/reviews-of-is-power-seeking-ai,2,166,74,11,0,168,73,0.066,False
0.85,monotonic,theoretical_insight,151480,Orthogonality thesis in advanced AI agents,https://www.lesswrong.com/posts/t3ngnd6Wvo4qeY5FA/i-designed-an-ai-safety-course,2,88,74,25,0,90,73,0.284,False
0.85,monotonic,theoretical_insight,221278,Orthogonality thesis of goal and intelligence in AI systems,https://www.youtube.com/watch?v=o5R5U80IfJs,1,91,73,31,0,92,72,0.341,False
0.85,monotonic,theoretical_insight,655,instrumental convergence in strategically aware agents,https://arxiv.org/abs/2206.13353,2,160,72,13,0,162,71,0.081,False
0.85,monotonic,theoretical_insight,216066,orthogonality thesis in AGI motivation,https://www.youtube.com/watch?v=yQE9KAbFhNY,2,85,71,17,0,87,71,0.2,False
0.85,monotonic,theoretical_insight,29511,instrumental convergence hypothesis in advanced AI,https://www.alignmentforum.org/posts/bJdaB2Mz4mBvwFBeb/what-i-talk-about-when-i-,2,183,69,7,0,185,68,0.038,False
0.85,monotonic,theoretical_insight,171257,Instrumental convergence drives power-seeking in AI policies,https://www.lesswrong.com/posts/3hJCcdirKqPJeu6aW/responding-to-beyond-hyperanth,3,160,66,10,0,163,65,0.062,False
0.85,monotonic,theoretical_insight,118264,Orthogonality of intelligence and goals in AGI,https://intelligence.org/2015/01/08/brooks-searle-agi-volition-timelines/,2,86,66,10,1,88,65,0.116,False
0.85,monotonic,theoretical_insight,6274,Orthogonality thesis allows intelligence with arbitrary goals,https://www.alignmentforum.org/posts/PvA2gFMAaHCHfMXrw/agi-safety-from-first-pri,2,89,65,21,0,91,64,0.236,False
0.85,monotonic,design_rationale,195425,Fine-tuning with Reinforcement Learning from Human Feedback (RLHF) to internalize preferences,https://www.lesswrong.com/posts/sbz2sCeAuarjmvkC8/a-first-success-story-for-oute,2,149,42,1,0,151,40,0.007,False
0.85,monotonic,design_rationale,172725,cooperative inverse reinforcement learning for preference inference,https://www.lesswrong.com/posts/irbREZtZzPi7WEYex/book-review-human-compatible-1,2,77,37,11,1,79,37,0.143,False
0.85,monotonic,design_rationale,54693,Pre-deployment mechanistic interpretability audits of models,https://www.alignmentforum.org/posts/pRkFkzwKZ2zfa3R6H/without-specific-counterm,2,136,36,0,0,138,34,0.0,False
0.85,monotonic,design_rationale,27157,Use cooperative inverse reinforcement learning to infer human preferences,https://www.alignmentforum.org/posts/FuGDYNvA6qh4qyFah/thoughts-on-human-compati,5,73,31,7,0,78,29,0.096,False
0.85,monotonic,design_rationale,60584,cooperative inverse reinforcement learning for preference inference,https://arbital.com/p/ai_alignment,2,74,34,16,1,76,32,0.216,False
0.85,monotonic,design_rationale,48577,Use cooperative inverse reinforcement learning to infer human preferences,https://www.alignmentforum.org/posts/tEf8fEFCkFtPyg9pm/axrp-episode-13-first-pri,2,79,32,8,0,81,31,0.101,False
0.85,monotonic,design_rationale,3945,Embedding human value alignment into AI objective functions,https://aisafety.info?state=6184,2,82,31,5,0,84,31,0.061,False
0.85,monotonic,design_rationale,173025,AI preference-learning via cooperative inverse reinforcement learning,https://www.lesswrong.com/posts/qdcfTWbeSvcBRgCjs/is-cirl-a-promising-agenda,2,58,30,8,0,60,27,0.138,False
0.85,monotonic,design_rationale,25668,Cooperative inverse reinforcement learning for preference inference,https://www.alignmentforum.org/posts/DbZDdupuffc4Xgm7H/1hr-talk-intro-to-agi-saf,2,71,30,11,0,73,29,0.155,False
0.85,monotonic,design_rationale,215447,Cooperative inverse reinforcement learning for human–AI alignment,https://www.youtube.com/watch?v=Kw_1N9Nfir0,4,78,27,7,0,82,26,0.09,False
0.85,monotonic,design_rationale,9012,Cooperative inverse reinforcement learning for aligned human-AI interaction,https://www.alignmentforum.org/posts/ZiLLxaLB5CCofrzPp/reward-uncertainty,2,71,27,6,0,73,27,0.085,False
0.85,monotonic,design_rationale,214582,Cooperative inverse reinforcement learning to infer preferences from human behavior,https://www.youtube.com/watch?v=BztgYBqXi0Q,2,66,27,6,0,68,26,0.091,False
0.85,monotonic,design_rationale,36336,Reward modeling from human feedback to approximate human preferences,https://www.alignmentforum.org/posts/HEZgGBZTpT4Bov7nH/mapping-the-conceptual-te,2,106,26,1,0,108,25,0.009,False
0.85,monotonic,design_rationale,177889,mechanistic interpretability to understand internal cognition,https://www.lesswrong.com/posts/qoG4tR8TGEYjoDmw2/transcript-of-a-presentation-o,2,119,26,2,0,121,26,0.017,False
0.85,monotonic,design_rationale,221973,Prioritize AI alignment research before AGI development,https://www.youtube.com/watch?v=xLYE11yW-hQ,2,88,23,4,0,90,22,0.045,False
0.85,monotonic,design_rationale,206703,International treaty to ban lethal autonomous weapons,https://drive.google.com/file/d/1NXlJccLPk2UV_Z3qOzldBXId4l6dEcHp/view?usp=shari,2,50,23,3,0,52,18,0.06,False
0.85,monotonic,design_rationale,200350,Cooperative inverse reinforcement learning between human and robot,https://drive.google.com/file/d/1GSpRS-No3ODE2XRQBkYCDf7KZ9zSOnbb/view?usp=shari,3,59,22,6,0,62,21,0.102,False
0.85,monotonic,design_rationale,70736,Modeling human-robot interaction as cooperative inverse reinforcement learning game,https://arxiv.org/abs/1611.08219,4,65,21,5,0,69,20,0.077,False
0.85,monotonic,design_rationale,218616,Use cooperative inverse reinforcement learning with human preference data,https://www.youtube.com/watch?v=CzoVn8LUaDs,2,55,23,4,0,57,23,0.073,False
0.85,monotonic,design_rationale,190858,Value alignment research to ensure AI pursues human-compatible goals,https://www.lesswrong.com/posts/gmsAWkcQRJst2Jnrk/stanford-encyclopedia-of-philo,2,79,22,5,1,81,22,0.063,False
0.85,monotonic,implementation_mechanism,154220,mechanistic interpretability via circuit analysis,https://www.lesswrong.com/posts/FzhedhEFAcKJZkgJS/an-ai-risk-argument-that-reson,2,178,70,7,0,180,69,0.039,False
0.85,monotonic,implementation_mechanism,125037,Mechanistic interpretability via circuit analysis of model internals,https://forum.effectivealtruism.org/posts/LB4b4idcMCWg4eJYA/perche-il-deep-learn,2,170,69,6,0,172,69,0.035,False
0.85,monotonic,implementation_mechanism,109035,Mechanistic interpretability with circuit analysis applied to models,https://intelligence.org/2020/02/23/february-2020-newsletter/,2,175,63,4,0,177,63,0.023,False
0.85,monotonic,implementation_mechanism,125662,Reward modeling with human preference comparisons in RL fine-tuning,https://forum.effectivealtruism.org/posts/54RWjNAn2hqeo3Xzq/ai-alignment-in-the-,2,163,59,4,0,165,51,0.025,False
0.85,monotonic,implementation_mechanism,62734,Mechanistic interpretability via circuit analysis,https://arbital.com/p/effability,2,147,58,5,0,149,58,0.034,False
0.85,monotonic,implementation_mechanism,54638,Mechanistic interpretability via circuit analysis,https://www.alignmentforum.org/posts/nwjtqoox7JAcvMynx/difficulties-in-making-po,2,140,57,10,0,142,57,0.071,False
0.85,monotonic,implementation_mechanism,124240,Reinforcement learning from human feedback fine-tuning,https://forum.effectivealtruism.org/posts/4MkkdbSa42h73pXi8/scale-schlep-and-sys,2,163,55,4,0,165,48,0.025,False
0.85,monotonic,implementation_mechanism,215761,Circuit-level mechanistic interpretability techniques,https://www.youtube.com/watch?v=CFLWDaJ5Usc,2,135,51,5,0,137,51,0.037,False
0.85,monotonic,implementation_mechanism,79572,reward modeling fine-tuning using human feedback,https://arxiv.org/abs/2006.04948,2,178,51,6,0,180,46,0.034,False
0.85,monotonic,implementation_mechanism,8088,Mechanistic interpretability tools for circuit-level analysis,https://www.alignmentforum.org/posts/7BWmLhFtqzqEPs8d5/high-level-hopes-for-ai-a,2,154,51,6,0,156,51,0.039,False
0.85,monotonic,implementation_mechanism,121662,Reinforcement learning from human feedback in policy fine-tuning,https://forum.effectivealtruism.org/posts/xqBaBjXYy5yHbpXou/l-importanza-delle-i,2,137,49,5,0,139,45,0.036,False
0.85,monotonic,implementation_mechanism,4455,Inverse reinforcement learning for value inference from human behavior,https://aisafety.info?state=6297,2,84,48,21,2,86,45,0.25,False
0.85,monotonic,implementation_mechanism,36456,Mechanistic interpretability via circuit analysis and representation extraction,https://www.alignmentforum.org/posts/8GdPargak863xaebm/an-analytic-perspective-o,2,133,47,2,0,135,47,0.015,False
0.85,monotonic,implementation_mechanism,222665,reinforcement learning from human feedback for reward modeling,https://www.youtube.com/watch?v=z6atNBhItBs,2,122,44,7,0,124,44,0.057,False
0.85,monotonic,implementation_mechanism,60062,Mechanistic interpretability analysis of model decision circuits,https://arbital.com/p/uncontainability,2,138,43,2,0,140,43,0.014,False
0.85,monotonic,implementation_mechanism,126249,Mechanistic interpretability analysis of neural circuits during model development,https://forum.effectivealtruism.org/posts/hCsxvMAGpkEuLCE4E/why-ai-alignment-cou,2,149,42,3,0,151,42,0.02,False
0.85,monotonic,implementation_mechanism,156616,Inverse reinforcement learning for human preference inference,https://www.lesswrong.com/posts/FDnLNvNqDifsviJyW/a-concise-sum-up-of-the-basic-,2,89,41,20,1,91,39,0.225,False
0.85,monotonic,implementation_mechanism,34183,Circuit-level interpretability tools,https://www.alignmentforum.org/posts/ChierESmenTtCQqZy/subsystem-alignment,2,122,41,3,0,124,41,0.025,False
0.85,monotonic,implementation_mechanism,190672,Inverse reinforcement learning for human preference inference,https://www.lesswrong.com/posts/wiwpmtyiKr6bPnSai/top-9-2-myths-about-ai-risk,2,83,41,8,0,85,39,0.096,False
0.85,monotonic,implementation_mechanism,174477,Mechanistic interpretability through circuit analysis,https://www.lesswrong.com/posts/sL9qmAqgB2RL6JFca/ai-alignment-a-comprehensive-s,2,132,41,10,0,134,41,0.076,False
0.85,monotonic,validation_evidence,37736,Reward hacking incidents in contemporary RL agents,https://www.alignmentforum.org/posts/Q8Z8yoG4tBaowBHwk/critiquing-what-failure-l,1,102,33,0,0,103,32,0.0,False
0.85,monotonic,validation_evidence,882,AI expert survey showing 50% perceive chance of extremely bad outcomes,https://www.openphilanthropy.org/research/12-tentative-ideas-for-us-ai-policy/,18,26,6,2,0,44,6,0.077,False
0.85,monotonic,validation_evidence,223059,specification gaming demonstrations in current RL systems,https://www.youtube.com/watch?v=_kNvExbheNA,4,88,17,0,0,92,17,0.0,False
0.85,monotonic,validation_evidence,93942,Gridworld experiments showing AUP agents avoid side effects across five scenarios,https://arxiv.org/abs/1902.09725,5,17,13,1,0,22,13,0.059,False
0.85,monotonic,validation_evidence,141159,Historical effectiveness of technology non-proliferation treaties,https://forum.effectivealtruism.org/posts/epTvpAEfCY74CMdMv/student-competition-,10,21,7,0,0,31,7,0.0,False
0.85,monotonic,validation_evidence,157781,Expert survey on AI extinction risk perception,https://www.lesswrong.com/posts/sfhNLrCdDwsc6zkQa/new-ai-risk-intro-from-vox-lin,7,25,10,1,0,32,10,0.04,False
0.85,monotonic,validation_evidence,135085,Specification gaming case studies in RL systems,https://forum.effectivealtruism.org/posts/FdYzaKxaP7hJNa5AF/my-attempt-at-explai,2,59,15,1,0,61,13,0.017,False
0.85,monotonic,validation_evidence,147153,empirical reward hacking examples in RL agents,https://forum.effectivealtruism.org/posts/jeybxkZrJmWpJaatN/agi-risk-analogies-a,6,61,10,1,0,67,9,0.016,False
0.85,monotonic,validation_evidence,44328,Historical effectiveness of nuclear non-proliferation treaties limiting weapon spread,https://www.alignmentforum.org/posts/PKy8NuNPknenkDY74/soft-takeoff-can-still-le,7,20,8,0,0,27,8,0.0,False
0.85,monotonic,validation_evidence,161059,AI-Box experiment demonstration of gatekeeper vulnerability to persuasion,https://www.lesswrong.com/posts/DYcXRiJWiAtbXxNA5/ai-box-experiment-the-acausal-,6,23,9,2,0,29,9,0.087,False
0.85,monotonic,validation_evidence,1330,Empirical specification gaming examples in existing AI systems,https://aisafety.info?state=6982,4,43,10,1,0,47,10,0.023,False
0.85,monotonic,validation_evidence,43893,Empirical robustness gains from adversarial training in ML systems,https://www.alignmentforum.org/posts/CBvebC9FgSMtsD5T9/response-to-holden-s-alig,2,22,12,2,0,24,12,0.091,False
0.85,monotonic,validation_evidence,136982,Policy analysis and expert consensus on feasibility of governance tools,https://forum.effectivealtruism.org/posts/BkcnuZyKcDZBpSrQS/il-panorama-della-go,14,0,0,0,0,14,0,0.0,False
0.85,monotonic,validation_evidence,97116,Documented RL reward hacking incidents in simulated agents,https://arxiv.org/abs/1202.6177,2,81,12,1,0,83,12,0.012,False
0.85,monotonic,validation_evidence,114216,AlphaGo Zero rapid self-play capability gain demonstrates speed of self-improvement,https://intelligence.org/2017/12/06/chollet/,4,24,10,3,0,28,10,0.125,False
0.85,monotonic,validation_evidence,139359,Initial adoption of voluntary AI safety commitments by leading labs,https://forum.effectivealtruism.org/posts/d4mr2GDftfsh8BDpq/getting-washington-a,12,4,1,0,0,16,1,0.0,False
0.85,monotonic,validation_evidence,18381,Empirical scaling laws showing log-linear performance improvements,https://www.alignmentforum.org/posts/tKYGvA9dKHa3GWBBk/theories-of-impact-for-sc,3,35,10,1,0,38,9,0.029,False
0.85,monotonic,validation_evidence,44060,Yudkowsky AI box experiments indicating human persuasion vulnerability,https://www.alignmentforum.org/posts/p62bkNAciLsv6WFnR/how-do-we-align-an-agi-wi,2,15,11,0,0,17,11,0.0,False
0.85,monotonic,validation_evidence,134330,Empirical robustness improvements from adversarial training literature,https://forum.effectivealtruism.org/posts/63stBTw3WAW6k45dY/paul-christiano-curr,2,22,11,1,0,24,11,0.045,False
0.85,monotonic,validation_evidence,162841,AI-Box experiment demonstrating human susceptibility to persuasion by AI,https://www.lesswrong.com/posts/ubCjGESWpKJrTBXTP/an-ai-in-a-box-success-model,5,16,8,3,0,21,8,0.188,False
0.85,both,risk,15474,Existential catastrophe from misaligned advanced AI,https://www.alignmentforum.org/posts/SEfjw57Qw8mCzy36n/timeline-of-ai-safety,3,1789,1235,630,73,1792,1232,0.352,True
0.85,both,risk,127294,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/eHYxg7cFxqQPGo7hD/complex-systems-for-,4,1821,1225,597,71,1825,1223,0.328,True
0.85,both,risk,147238,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/nSyvMy3QQTyBzybNx/seri-ml-alignment-th,2,1802,1225,635,73,1804,1224,0.352,True
0.85,both,risk,4225,Existential catastrophe from misaligned advanced AI systems,https://aisafety.info?state=6474,3,1801,1206,587,67,1804,1205,0.326,True
0.85,both,risk,123089,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/hCwDNq6sZofgSEN3s/ai-safety-7-months-o,4,1804,1194,548,31,1808,1191,0.304,True
0.85,both,risk,111032,existential catastrophe from misaligned superhuman AI systems,https://intelligence.org/2018/11/26/miris-2018-fundraiser/,1,1776,1196,512,13,1777,1192,0.288,True
0.85,both,risk,152731,existential catastrophe from misaligned AI systems,https://www.lesswrong.com/posts/iyKnennBbCvaWuKef/how-to-pursue-a-career-in-tech,1,1739,1176,520,23,1740,1174,0.299,True
0.85,both,risk,152224,Existential catastrophe from misaligned advanced AI,https://www.lesswrong.com/posts/z4CQkp9gJ9MxYnCcd/crosspost-a-recent-write-up-of,4,1717,1161,537,26,1721,1158,0.313,True
0.85,both,risk,109425,Existential catastrophe from unaligned superintelligent AI,https://intelligence.org/2015/08/10/assessing-our-past-and-potential-impact/,2,1724,1153,529,34,1726,1151,0.307,True
