edge_config,mode,node_type,hub_node_id,hub_name,hub_source_url,degree_structural,degree_sim_0.80,degree_sim_0.85,degree_sim_0.90,degree_sim_0.95,degree_total_0.80,n_sources_at_config_thr,sim_ratio_90_80,is_high_thr_hub
0.85,single_risk,intervention,39580,Conduct mechanistic interpretability audits during pre-deployment testing,https://www.alignmentforum.org/posts/m5or8yzrw9GLavz9b/collection-of-arguments-t,0,120,68,12,0,120,66,0.1,False
0.85,single_risk,intervention,14999,Conduct mechanistic interpretability audits on frontier models during pre-deployment testing,https://www.alignmentforum.org/posts/DQ4y5tvotag5KPzcu/linkpost-interpretability,0,114,64,8,0,114,62,0.07,False
0.85,single_risk,intervention,148288,Fine-tune models using RLHF to align outputs with human preferences,https://forum.effectivealtruism.org/posts/CghaRkCDKYTbMhorc/the-importance-of-ai,1,168,72,16,0,169,70,0.095,False
0.85,single_risk,intervention,214115,conduct mechanistic interpretability audits pre-deployment,https://www.youtube.com/watch?v=FIYOtZW8yEM,0,108,61,14,0,108,59,0.13,False
0.85,single_risk,intervention,6134,Integrate mechanistic interpretability audits during pre-deployment,https://www.alignmentforum.org/posts/5rsa37pBjo4Cf9fkE/a-newcomer-s-guide-to-the,1,111,59,3,0,112,57,0.027,False
0.85,single_risk,intervention,42867,apply mechanistic interpretability audits before model deployment,https://www.alignmentforum.org/posts/oBFMbhQMt9HkmfF6d/why-deceptive-alignment-m,0,118,58,4,0,118,56,0.034,False
0.85,single_risk,intervention,14497,Conduct pre-deployment mechanistic interpretability audits to detect hidden malicious circuits,https://www.alignmentforum.org/posts/hPJMum5CNH5MKe27C/an-72-alignment-robustnes,1,108,57,14,0,109,55,0.13,False
0.85,single_risk,intervention,124796,Conduct mechanistic interpretability audits before deployment to detect deceptive circuits,https://forum.effectivealtruism.org/posts/e2upqGf6q4CiudLMu/ai-risk-intro-2-solv,2,107,55,14,1,109,53,0.131,False
0.85,single_risk,intervention,127671,Conduct mechanistic interpretability audits on frontier models before deployment,https://forum.effectivealtruism.org/posts/mBKLGm9GXzoet9Gaq/on-deepmind-and-tryi,1,105,58,9,0,106,56,0.086,False
0.85,single_risk,intervention,4484,Fine-tune models with reward modeling on human preference data during reinforcement learning phase,https://aisafety.info?state=6603,1,183,62,17,0,184,59,0.093,False
0.85,single_risk,intervention,136242,Fine-tune/RL train models with human preference reward learning signals,https://forum.effectivealtruism.org/posts/iDYt2e4skogJEn946/potential-risks-from,1,200,62,10,1,201,59,0.05,False
0.85,single_risk,intervention,6295,Fine-tune models using reward modeling for human preference alignment,https://www.alignmentforum.org/posts/PvA2gFMAaHCHfMXrw/agi-safety-from-first-pri,1,166,59,17,0,167,56,0.102,False
0.85,single_risk,intervention,1800,Fine-tune advanced AI models with RLHF to align objectives with human values,https://aisafety.info?state=6182,0,158,57,4,0,158,57,0.025,False
0.85,single_risk,intervention,216947,Fine-tune models with RLHF using pairwise human preference comparisons,https://www.youtube.com/watch?v=3fZvahTlPaQ,1,139,58,10,0,140,53,0.072,False
0.85,single_risk,intervention,158098,Perform pre-deployment mechanistic interpretability audits to detect deceptive objectives,https://www.lesswrong.com/posts/u256AQr2xiNAgPftG/deception-as-the-optimal-mesa-,0,107,46,7,0,107,45,0.065,False
0.85,single_risk,intervention,223827,Fine-tune RL agents using human preference-based reward models to align intent,https://www.youtube.com/watch?v=qh666c6j4mk,1,162,58,6,0,163,57,0.037,False
0.85,single_risk,intervention,222667,fine-tune models with RLHF to align behaviours with human preferences,https://www.youtube.com/watch?v=z6atNBhItBs,1,161,56,8,0,162,56,0.05,False
0.85,single_risk,intervention,44476,Audit trained models pre-deployment using mechanistic interpretability tools,https://www.alignmentforum.org/posts/uK6sQCNMw8WKzJeCQ/a-longlist-of-theories-of,1,109,49,2,0,110,48,0.018,False
0.85,single_risk,problem_analysis,121696,Unaligned advanced AI systems causing existential risk,https://forum.effectivealtruism.org/posts/TQdNRM9gofsN9thYv/theory-waw-might-be-,2,1482,679,77,0,1484,679,0.052,True
0.85,single_risk,problem_analysis,4380,Misalignment between advanced AI systems and human values,https://aisafety.info?state=8W8D,1,493,188,46,0,494,187,0.093,False
0.85,single_risk,problem_analysis,170384,Misalignment between AI objectives and human values in advanced AI systems,https://www.lesswrong.com/posts/SWBRYeqTYDKJbbsfr/ted-talk-by-eliezer-yudkowsky-,0,370,172,50,6,370,171,0.135,True
0.85,single_risk,problem_analysis,47540,Instrumental convergence drives power-seeking behavior in advanced AI,https://www.alignmentforum.org/posts/bvdbx6tW9yxfxAJxe/catastrophic-risks-from-a,1,228,144,38,2,229,141,0.167,False
0.85,single_risk,problem_analysis,192842,Instrumental convergence in advanced AI agents,https://www.lesswrong.com/posts/menRJyuyc5yzGdTGf/the-genie-in-the-bottle-an-int,3,209,125,30,2,212,122,0.144,False
0.85,single_risk,problem_analysis,130281,Instrumental convergence tendencies in advanced AI agents,https://forum.effectivealtruism.org/posts/GRv3KB2nPFRREXb5o/reviews-of-is-power-,2,204,128,31,1,206,125,0.152,False
0.85,single_risk,problem_analysis,218400,Instrumental convergence power-seeking in advanced AI,https://www.youtube.com/watch?v=JQCIZW-hOX0,1,213,129,40,0,214,126,0.188,False
0.85,single_risk,problem_analysis,155744,Instrumental convergence tendencies in intelligent agents,https://www.lesswrong.com/posts/Lg4voqq4vTXiCJNQP/jan-kulveit-s-corrigibility-th,1,199,117,15,0,200,114,0.075,False
0.85,single_risk,problem_analysis,175520,Instrumental convergence driven power-seeking tendencies in advanced AI agents,https://www.lesswrong.com/posts/cERDWc78ZQdz7QYKD/linkpost-shorter-version-of-re,0,203,118,36,1,203,115,0.177,False
0.85,single_risk,problem_analysis,34020,Power-seeking instrumental convergence in advanced AI systems,https://www.alignmentforum.org/posts/3vFmQhHBosnjZXuAJ/an-171-disagreements-betw,1,202,118,26,0,203,116,0.129,False
0.85,single_risk,problem_analysis,104812,Insufficient AI safety research capacity to address emerging alignment challenges,https://intelligence.org/2016/02/06/february-2016-newsletter/,1,247,125,41,1,248,124,0.166,False
0.85,single_risk,problem_analysis,27679,Insufficient skilled AI alignment research workforce,https://www.alignmentforum.org/posts/iR4kGzrWEJpXJ39ZB/seri-mats-program-winter-,1,220,120,46,1,221,120,0.209,False
0.85,single_risk,problem_analysis,201899,Instrumental convergence causing AI power-seeking in reward-maximizing agents,https://drive.google.com/file/d/1FHuZFwyHq8cBSLrNNMW0ln_vk3uzGe4F/view?usp=share,1,199,111,24,0,200,109,0.121,False
0.85,single_risk,problem_analysis,145935,Instrumental convergence leading to power-seeking behaviour in advanced agents,https://forum.effectivealtruism.org/posts/e55QpEExmtkRjw9CD/classifying-sources-,2,192,111,42,1,194,110,0.219,False
0.85,single_risk,problem_analysis,168338,Instrumental convergence towards power acquisition in goal-driven AI,https://www.lesswrong.com/posts/z6H46mAuKwvyykCKp/how-dangerous-is-human-level-a,1,205,112,26,0,206,111,0.127,False
0.85,single_risk,problem_analysis,170571,Insufficient talent pipeline for AI safety research,https://www.lesswrong.com/posts/7LEPbDM3mXZcgxe4u/next-steps-after-agisf-at-umic,2,197,113,34,3,199,113,0.173,False
0.85,single_risk,problem_analysis,134989,Power-seeking instrumental convergence in goal-directed AI,https://forum.effectivealtruism.org/posts/uWgQv2gigQvDhQum6/the-ai-guide-i-m-sen,1,186,106,28,0,187,105,0.151,False
0.85,single_risk,problem_analysis,6113,instrumental convergence drives resource acquisition in advanced AI,https://www.alignmentforum.org/posts/5rsa37pBjo4Cf9fkE/a-newcomer-s-guide-to-the,1,197,103,18,0,198,101,0.091,False
0.85,single_risk,problem_analysis,2501,Insufficient alignment research capacity in AI safety community,https://aisafety.info?state=85E0,1,213,112,32,0,214,111,0.15,False
0.85,single_risk,problem_analysis,169083,Insufficient AI alignment research capacity in AI safety community,https://www.lesswrong.com/posts/tqyg3DpoiE4DKyi4y/apply-for-mats-winter-2023-24,2,222,115,39,1,224,115,0.176,False
0.85,single_risk,theoretical_insight,218781,Instrumental convergence hypothesis in AI agents,https://www.youtube.com/watch?v=IStsoGiCp5g,2,198,102,15,0,200,99,0.076,False
0.85,single_risk,theoretical_insight,173037,Instrumental convergence in advanced AI agents,https://www.lesswrong.com/posts/FFA6b4NoxaWYcbcZH/out-of-the-box,1,191,97,6,0,192,96,0.031,False
0.85,single_risk,theoretical_insight,181798,Instrumental convergence to power seeking and self-improvement in advanced AI,https://www.lesswrong.com/posts/yv4xAnkEyWvpXNBte/paths-to-failure,0,195,98,10,0,195,97,0.051,False
0.85,single_risk,theoretical_insight,148616,Instrumental convergence drives goal-directed AI to seek power,https://forum.effectivealtruism.org/posts/BzyeByJcdBqiyjGaG/linkpost-shorter-ver,0,193,94,25,0,193,93,0.13,False
0.85,single_risk,theoretical_insight,136710,Convergent instrumental subgoals drive AI power-seeking behavior,https://forum.effectivealtruism.org/posts/LprnaEj3uhkmYtmat/disentangling-argume,0,205,98,4,0,205,96,0.02,False
0.85,single_risk,theoretical_insight,140290,Instrumental convergence driving self-preservation and resource acquisition,https://forum.effectivealtruism.org/posts/22xpqq5SBRGCtyXtz/public-explainer-on-,1,183,94,5,0,184,92,0.027,False
0.85,single_risk,theoretical_insight,155012,superintelligent AI misalignment with human values,https://www.lesswrong.com/posts/vnMqtjv9dd8BJBsmn/arguing-all-sides-with-chatgpt,1,407,87,11,0,408,87,0.027,False
0.85,single_risk,theoretical_insight,138601,Instrumental convergence leads to power-seeking behavior,https://forum.effectivealtruism.org/posts/6WvnfKvF2i6mqp3za/an-overview-of-catas,2,137,74,20,0,139,74,0.146,False
0.85,single_risk,theoretical_insight,1538,Instrumental convergence induces influence seeking in advanced AI,https://aisafety.info?state=89ZQ,0,148,70,9,0,148,70,0.061,False
0.85,single_risk,theoretical_insight,152230,Instrumental convergence in goal-directed AI agents,https://www.lesswrong.com/posts/z4CQkp9gJ9MxYnCcd/crosspost-a-recent-write-up-of,1,154,71,6,0,155,70,0.039,False
0.85,single_risk,theoretical_insight,123267,Instrumental convergence of power acquisition for diverse goals in AI agents,https://forum.effectivealtruism.org/posts/CfFpEoibJTrTmiWtF/ai-safety-newsletter,1,154,67,15,0,155,66,0.097,False
0.85,single_risk,theoretical_insight,168165,Instrumental convergence drives power-seeking in intelligent agents,https://www.lesswrong.com/posts/TeSTeAwrnGtf9jwfR/power-seeking-ai-and-existenti,1,137,70,15,0,138,70,0.109,False
0.85,single_risk,theoretical_insight,193201,instrumental convergence leading to power-seeking behavior,https://www.lesswrong.com/posts/haojehnyLfdxkgbCm/i-with-the-help-of-a-few-more-,0,138,72,12,0,138,72,0.087,False
0.85,single_risk,theoretical_insight,32529,instrumental convergence drives resource acquisition in agents,https://www.alignmentforum.org/posts/JbcWQCxKWn3y49bNB/disentangling-arguments-f,2,164,67,7,0,166,67,0.043,False
0.85,single_risk,theoretical_insight,175897,Instrumental convergence thesis predicting power-seeking tendencies in goal-directed agents,https://www.lesswrong.com/posts/qRSgHLb8yLXzDg4nf/reviews-of-is-power-seeking-ai,1,138,65,11,0,139,64,0.08,False
0.85,single_risk,theoretical_insight,151480,Orthogonality thesis in advanced AI agents,https://www.lesswrong.com/posts/t3ngnd6Wvo4qeY5FA/i-designed-an-ai-safety-course,2,62,52,21,0,64,52,0.339,False
0.85,single_risk,theoretical_insight,221278,Orthogonality thesis of goal and intelligence in AI systems,https://www.youtube.com/watch?v=o5R5U80IfJs,1,64,51,27,0,65,51,0.422,False
0.85,single_risk,theoretical_insight,655,instrumental convergence in strategically aware agents,https://arxiv.org/abs/2206.13353,2,134,64,13,0,136,63,0.097,False
0.85,single_risk,theoretical_insight,177885,orthogonality thesis allowing arbitrary goals in highly intelligent agents,https://www.lesswrong.com/posts/qoG4tR8TGEYjoDmw2/transcript-of-a-presentation-o,1,63,53,28,0,64,53,0.444,False
0.85,single_risk,theoretical_insight,216066,orthogonality thesis in AGI motivation,https://www.youtube.com/watch?v=yQE9KAbFhNY,1,60,51,13,0,61,51,0.217,False
0.85,single_risk,design_rationale,195425,Fine-tuning with Reinforcement Learning from Human Feedback (RLHF) to internalize preferences,https://www.lesswrong.com/posts/sbz2sCeAuarjmvkC8/a-first-success-story-for-oute,2,136,41,1,0,138,39,0.007,False
0.85,single_risk,design_rationale,172725,cooperative inverse reinforcement learning for preference inference,https://www.lesswrong.com/posts/irbREZtZzPi7WEYex/book-review-human-compatible-1,1,48,32,10,1,49,32,0.208,False
0.85,single_risk,design_rationale,54693,Pre-deployment mechanistic interpretability audits of models,https://www.alignmentforum.org/posts/pRkFkzwKZ2zfa3R6H/without-specific-counterm,1,100,35,0,0,101,33,0.0,False
0.85,single_risk,design_rationale,27157,Use cooperative inverse reinforcement learning to infer human preferences,https://www.alignmentforum.org/posts/FuGDYNvA6qh4qyFah/thoughts-on-human-compati,2,48,25,7,0,50,25,0.146,False
0.85,single_risk,design_rationale,60584,cooperative inverse reinforcement learning for preference inference,https://arbital.com/p/ai_alignment,1,48,30,15,1,49,29,0.312,False
0.85,single_risk,design_rationale,48577,Use cooperative inverse reinforcement learning to infer human preferences,https://www.alignmentforum.org/posts/tEf8fEFCkFtPyg9pm/axrp-episode-13-first-pri,2,51,28,7,0,53,28,0.137,False
0.85,single_risk,design_rationale,3945,Embedding human value alignment into AI objective functions,https://aisafety.info?state=6184,0,53,27,3,0,53,27,0.057,False
0.85,single_risk,design_rationale,173025,AI preference-learning via cooperative inverse reinforcement learning,https://www.lesswrong.com/posts/qdcfTWbeSvcBRgCjs/is-cirl-a-promising-agenda,1,39,23,7,0,40,23,0.179,False
0.85,single_risk,design_rationale,25668,Cooperative inverse reinforcement learning for preference inference,https://www.alignmentforum.org/posts/DbZDdupuffc4Xgm7H/1hr-talk-intro-to-agi-saf,2,49,25,10,0,51,25,0.204,False
0.85,single_risk,design_rationale,215447,Cooperative inverse reinforcement learning for human–AI alignment,https://www.youtube.com/watch?v=Kw_1N9Nfir0,4,53,24,7,0,57,23,0.132,False
0.85,single_risk,design_rationale,9012,Cooperative inverse reinforcement learning for aligned human-AI interaction,https://www.alignmentforum.org/posts/ZiLLxaLB5CCofrzPp/reward-uncertainty,1,45,22,6,0,46,22,0.133,False
0.85,single_risk,design_rationale,214582,Cooperative inverse reinforcement learning to infer preferences from human behavior,https://www.youtube.com/watch?v=BztgYBqXi0Q,2,45,24,6,0,47,24,0.133,False
0.85,single_risk,design_rationale,36336,Reward modeling from human feedback to approximate human preferences,https://www.alignmentforum.org/posts/HEZgGBZTpT4Bov7nH/mapping-the-conceptual-te,2,97,25,1,0,99,24,0.01,False
0.85,single_risk,design_rationale,217460,Windfall clause framework for profit-sharing from AI windfall,https://www.youtube.com/watch?v=vFDL-NxY610,0,18,13,3,0,18,12,0.167,False
0.85,single_risk,design_rationale,177889,mechanistic interpretability to understand internal cognition,https://www.lesswrong.com/posts/qoG4tR8TGEYjoDmw2/transcript-of-a-presentation-o,0,92,22,1,0,92,22,0.011,False
0.85,single_risk,design_rationale,204258,Windfall Clause as pre-AGI contractual commitment to share extreme profits,https://drive.google.com/file/d/1tOKaR_9chGQFePFXUBPalyAgG78rQ8z9/view?usp=share,2,18,11,3,0,20,9,0.167,False
0.85,single_risk,design_rationale,221973,Prioritize AI alignment research before AGI development,https://www.youtube.com/watch?v=xLYE11yW-hQ,0,61,18,4,0,61,17,0.066,False
0.85,single_risk,design_rationale,206703,International treaty to ban lethal autonomous weapons,https://drive.google.com/file/d/1NXlJccLPk2UV_Z3qOzldBXId4l6dEcHp/view?usp=shari,0,42,20,3,0,42,17,0.071,False
0.85,single_risk,design_rationale,200350,Cooperative inverse reinforcement learning between human and robot,https://drive.google.com/file/d/1GSpRS-No3ODE2XRQBkYCDf7KZ9zSOnbb/view?usp=shari,1,44,19,5,0,45,18,0.114,False
0.85,single_risk,design_rationale,70736,Modeling human-robot interaction as cooperative inverse reinforcement learning game,https://arxiv.org/abs/1611.08219,1,41,19,5,0,42,18,0.122,False
0.85,single_risk,implementation_mechanism,154220,mechanistic interpretability via circuit analysis,https://www.lesswrong.com/posts/FzhedhEFAcKJZkgJS/an-ai-risk-argument-that-reson,1,133,58,6,0,134,57,0.045,False
0.85,single_risk,implementation_mechanism,125037,Mechanistic interpretability via circuit analysis of model internals,https://forum.effectivealtruism.org/posts/LB4b4idcMCWg4eJYA/perche-il-deep-learn,0,125,60,6,0,125,60,0.048,False
0.85,single_risk,implementation_mechanism,42863,mechanistic interpretability via circuit analysis to reveal model goals,https://www.alignmentforum.org/posts/oBFMbhQMt9HkmfF6d/why-deceptive-alignment-m,0,123,56,7,0,123,56,0.057,False
0.85,single_risk,implementation_mechanism,109035,Mechanistic interpretability with circuit analysis applied to models,https://intelligence.org/2020/02/23/february-2020-newsletter/,0,126,55,4,0,126,55,0.032,False
0.85,single_risk,implementation_mechanism,125662,Reward modeling with human preference comparisons in RL fine-tuning,https://forum.effectivealtruism.org/posts/54RWjNAn2hqeo3Xzq/ai-alignment-in-the-,0,154,55,4,0,154,47,0.026,False
0.85,single_risk,implementation_mechanism,62734,Mechanistic interpretability via circuit analysis,https://arbital.com/p/effability,0,112,49,4,0,112,49,0.036,False
0.85,single_risk,implementation_mechanism,54638,Mechanistic interpretability via circuit analysis,https://www.alignmentforum.org/posts/nwjtqoox7JAcvMynx/difficulties-in-making-po,2,106,53,9,0,108,53,0.085,False
0.85,single_risk,implementation_mechanism,124240,Reinforcement learning from human feedback fine-tuning,https://forum.effectivealtruism.org/posts/4MkkdbSa42h73pXi8/scale-schlep-and-sys,2,151,55,4,0,153,48,0.026,False
0.85,single_risk,implementation_mechanism,49039,Circuit-based mechanistic interpretability analysis of neural networks,https://www.alignmentforum.org/posts/ASoGszmr9C5MPLtpC/definitions-of-objective-,1,106,46,9,0,107,46,0.085,False
0.85,single_risk,implementation_mechanism,215761,Circuit-level mechanistic interpretability techniques,https://www.youtube.com/watch?v=CFLWDaJ5Usc,1,107,46,4,0,108,46,0.037,False
0.85,single_risk,implementation_mechanism,79572,reward modeling fine-tuning using human feedback,https://arxiv.org/abs/2006.04948,2,160,48,5,0,162,43,0.031,False
0.85,single_risk,implementation_mechanism,8088,Mechanistic interpretability tools for circuit-level analysis,https://www.alignmentforum.org/posts/7BWmLhFtqzqEPs8d5/high-level-hopes-for-ai-a,2,117,46,6,0,119,46,0.051,False
0.85,single_risk,implementation_mechanism,134382,Mechanistic interpretability via circuit analysis,https://forum.effectivealtruism.org/posts/QzrgMhTMoLe5mEas8/ai-risk-intro-1-adva,1,83,44,6,0,84,44,0.072,False
0.85,single_risk,implementation_mechanism,121662,Reinforcement learning from human feedback in policy fine-tuning,https://forum.effectivealtruism.org/posts/xqBaBjXYy5yHbpXou/l-importanza-delle-i,2,127,47,5,0,129,43,0.039,False
0.85,single_risk,implementation_mechanism,4455,Inverse reinforcement learning for value inference from human behavior,https://aisafety.info?state=6297,0,62,37,17,1,62,35,0.274,False
0.85,single_risk,implementation_mechanism,36456,Mechanistic interpretability via circuit analysis and representation extraction,https://www.alignmentforum.org/posts/8GdPargak863xaebm/an-analytic-perspective-o,1,101,39,2,0,102,39,0.02,False
0.85,single_risk,implementation_mechanism,222665,reinforcement learning from human feedback for reward modeling,https://www.youtube.com/watch?v=z6atNBhItBs,2,113,41,7,0,115,41,0.062,False
0.85,single_risk,implementation_mechanism,60062,Mechanistic interpretability analysis of model decision circuits,https://arbital.com/p/uncontainability,0,111,42,1,0,111,42,0.009,False
0.85,single_risk,implementation_mechanism,224026,Inverse reinforcement learning to infer human reward function,https://www.youtube.com/watch?v=pYXy-A4siMw,0,59,36,13,0,59,35,0.22,False
0.85,single_risk,implementation_mechanism,126249,Mechanistic interpretability analysis of neural circuits during model development,https://forum.effectivealtruism.org/posts/hCsxvMAGpkEuLCE4E/why-ai-alignment-cou,0,117,37,3,0,117,37,0.026,False
0.85,single_risk,validation_evidence,37736,Reward hacking incidents in contemporary RL agents,https://www.alignmentforum.org/posts/Q8Z8yoG4tBaowBHwk/critiquing-what-failure-l,1,84,28,0,0,85,28,0.0,False
0.85,single_risk,validation_evidence,882,AI expert survey showing 50% perceive chance of extremely bad outcomes,https://www.openphilanthropy.org/research/12-tentative-ideas-for-us-ai-policy/,5,19,6,2,0,24,6,0.105,False
0.85,single_risk,validation_evidence,223059,specification gaming demonstrations in current RL systems,https://www.youtube.com/watch?v=_kNvExbheNA,4,74,16,0,0,78,16,0.0,False
0.85,single_risk,validation_evidence,93942,Gridworld experiments showing AUP agents avoid side effects across five scenarios,https://arxiv.org/abs/1902.09725,1,8,7,0,0,9,7,0.0,False
0.85,single_risk,validation_evidence,141159,Historical effectiveness of technology non-proliferation treaties,https://forum.effectivealtruism.org/posts/epTvpAEfCY74CMdMv/student-competition-,0,15,4,0,0,15,4,0.0,False
0.85,single_risk,validation_evidence,157781,Expert survey on AI extinction risk perception,https://www.lesswrong.com/posts/sfhNLrCdDwsc6zkQa/new-ai-risk-intro-from-vox-lin,0,16,8,1,0,16,8,0.062,False
0.85,single_risk,validation_evidence,135085,Specification gaming case studies in RL systems,https://forum.effectivealtruism.org/posts/FdYzaKxaP7hJNa5AF/my-attempt-at-explai,2,50,15,1,0,52,13,0.02,False
0.85,single_risk,validation_evidence,147153,empirical reward hacking examples in RL agents,https://forum.effectivealtruism.org/posts/jeybxkZrJmWpJaatN/agi-risk-analogies-a,2,50,7,1,0,52,7,0.02,False
0.85,single_risk,validation_evidence,44328,Historical effectiveness of nuclear non-proliferation treaties limiting weapon spread,https://www.alignmentforum.org/posts/PKy8NuNPknenkDY74/soft-takeoff-can-still-le,2,14,6,0,0,16,6,0.0,False
0.85,single_risk,validation_evidence,161059,AI-Box experiment demonstration of gatekeeper vulnerability to persuasion,https://www.lesswrong.com/posts/DYcXRiJWiAtbXxNA5/ai-box-experiment-the-acausal-,1,15,6,1,0,16,6,0.067,False
0.85,single_risk,validation_evidence,1330,Empirical specification gaming examples in existing AI systems,https://aisafety.info?state=6982,1,37,9,0,0,38,9,0.0,False
0.85,single_risk,validation_evidence,43893,Empirical robustness gains from adversarial training in ML systems,https://www.alignmentforum.org/posts/CBvebC9FgSMtsD5T9/response-to-holden-s-alig,0,18,11,2,0,18,11,0.111,False
0.85,single_risk,validation_evidence,136982,Policy analysis and expert consensus on feasibility of governance tools,https://forum.effectivealtruism.org/posts/BkcnuZyKcDZBpSrQS/il-panorama-della-go,2,0,0,0,0,2,0,0.0,False
0.85,single_risk,validation_evidence,97116,Documented RL reward hacking incidents in simulated agents,https://arxiv.org/abs/1202.6177,2,69,10,0,0,71,10,0.0,False
0.85,single_risk,validation_evidence,114216,AlphaGo Zero rapid self-play capability gain demonstrates speed of self-improvement,https://intelligence.org/2017/12/06/chollet/,1,20,9,2,0,21,9,0.1,False
0.85,single_risk,validation_evidence,139359,Initial adoption of voluntary AI safety commitments by leading labs,https://forum.effectivealtruism.org/posts/d4mr2GDftfsh8BDpq/getting-washington-a,3,0,0,0,0,3,0,0.0,False
0.85,single_risk,validation_evidence,18381,Empirical scaling laws showing log-linear performance improvements,https://www.alignmentforum.org/posts/tKYGvA9dKHa3GWBBk/theories-of-impact-for-sc,3,27,9,1,0,30,8,0.037,False
0.85,single_risk,validation_evidence,44060,Yudkowsky AI box experiments indicating human persuasion vulnerability,https://www.alignmentforum.org/posts/p62bkNAciLsv6WFnR/how-do-we-align-an-agi-wi,0,11,8,0,0,11,8,0.0,False
0.85,single_risk,validation_evidence,134330,Empirical robustness improvements from adversarial training literature,https://forum.effectivealtruism.org/posts/63stBTw3WAW6k45dY/paul-christiano-curr,2,19,11,1,0,21,11,0.053,False
0.85,single_risk,validation_evidence,162841,AI-Box experiment demonstrating human susceptibility to persuasion by AI,https://www.lesswrong.com/posts/ubCjGESWpKJrTBXTP/an-ai-in-a-box-success-model,1,11,6,2,0,12,6,0.182,False
0.85,monotonic,risk,121918,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/k6K3iktCLCTHRMJsY/the-possibility-of-a,1,1708,1184,612,85,1709,1182,0.358,True
0.85,monotonic,risk,15474,Existential catastrophe from misaligned advanced AI,https://www.alignmentforum.org/posts/SEfjw57Qw8mCzy36n/timeline-of-ai-safety,2,1671,1183,614,73,1673,1180,0.367,True
0.85,monotonic,risk,141963,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/MDkYSuCzFbEgGgtAd/ai-doom-and-david-hu,0,1716,1180,587,58,1716,1178,0.342,True
0.85,monotonic,risk,127294,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/eHYxg7cFxqQPGo7hD/complex-systems-for-,3,1701,1168,579,70,1704,1166,0.34,True
0.85,monotonic,risk,147238,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/nSyvMy3QQTyBzybNx/seri-ml-alignment-th,1,1684,1171,617,73,1685,1170,0.366,True
0.85,monotonic,risk,146261,Catastrophic AI misalignment leading to human extinction,https://forum.effectivealtruism.org/posts/RkpdA8763yGtEovj9/two-reasons-we-might,0,1755,1174,279,3,1755,1173,0.159,True
0.85,monotonic,risk,110889,Existential catastrophe from misaligned advanced AI,https://intelligence.org/2017/04/06/april-2017-newsletter/,1,1649,1159,584,47,1650,1157,0.354,True
0.85,monotonic,risk,2999,Existential catastrophe from misaligned advanced AI,https://aisafety.info?state=6178,1,1689,1155,588,101,1690,1152,0.348,True
0.85,monotonic,risk,4225,Existential catastrophe from misaligned advanced AI systems,https://aisafety.info?state=6474,2,1688,1158,575,67,1690,1157,0.341,True
0.85,monotonic,risk,149135,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/TPDtmSnJbGZFDZTfs/the-technology-bucke,0,1644,1147,571,33,1644,1144,0.347,True
0.85,monotonic,risk,177570,Existential catastrophe from misaligned advanced AI systems,https://www.lesswrong.com/posts/JeMGZNZ6tuBWJHqvi/what-2025-looks-like,1,1664,1144,572,52,1665,1141,0.344,True
0.85,monotonic,risk,137002,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/fGfXrbtBJJasA2EKj/most-leading-ai-expe,1,1631,1142,522,32,1632,1139,0.32,True
0.85,monotonic,risk,123089,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/hCwDNq6sZofgSEN3s/ai-safety-7-months-o,3,1682,1144,537,31,1685,1141,0.319,True
0.85,monotonic,risk,129464,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/CrmE6T5A8JhkxnRzw/future-matters-8-bin,2,1636,1140,585,62,1638,1137,0.358,True
0.85,monotonic,risk,111032,existential catastrophe from misaligned superhuman AI systems,https://intelligence.org/2018/11/26/miris-2018-fundraiser/,1,1662,1145,501,13,1663,1141,0.301,True
0.85,monotonic,risk,14867,Existential catastrophe from misaligned superhuman AI,https://www.alignmentforum.org/posts/xbABZRxoSTAnsf8os/axrp-episode-10-ai-s-futu,1,1657,1140,466,13,1658,1137,0.281,True
0.85,monotonic,risk,213729,Existential catastrophe from misaligned AGI systems,https://www.youtube.com/watch?v=a2qTNuD1Sn8,1,1631,1132,503,35,1632,1131,0.308,True
0.85,monotonic,risk,30480,Catastrophic AI misalignment leading to human extinction,https://www.alignmentforum.org/posts/EaZghEwcCJRAuee66/my-thoughts-on-the-social,0,1729,1140,283,3,1729,1140,0.164,True
0.85,monotonic,risk,152731,existential catastrophe from misaligned AI systems,https://www.lesswrong.com/posts/iyKnennBbCvaWuKef/how-to-pursue-a-career-in-tech,1,1622,1124,504,23,1623,1122,0.311,True
0.85,monotonic,risk,129493,Existential catastrophe from advanced AI systems,https://forum.effectivealtruism.org/posts/AJwuMw7ddcKQNFLcR/20-concrete-projects,0,1609,1108,502,24,1609,1105,0.312,True
